titulo;precio;esb2b;business_Score;transporte;marca;url;categoria;fecha
Bloc dif 3P 40A 30mA HI (HAG BD340);316.16;FALSE;3.69E-02;;hager;https://www.manomano.fr/catalogue/p/bloc-dif-3p-40a-30ma-hi-hag-bd340-4022116;diferenciales;14/12/2020
Interrupteur différentiel DX ID arrivée haute et départ bas à vis 4P 400V~ 100A typeA 300mA 4 modules (411688);747.81;FALSE;3.68E-02;;legrand;https://www.manomano.fr/catalogue/p/interrupteur-differentiel-dx-id-vis-vis-4p-400v-100a-type-a-300ma-depart-bas-4m-legrand-411688-3954630;diferenciales;14/12/2020
Mécanisme Débro lift pour débrochage d'un DPX630 4P avec bloc différentiel plastronné en le maintenant sur sa base (422233);1251.59;FALSE;3.68E-02;;legrand;https://www.manomano.fr/catalogue/p/mecanisme-debro-lift-pour-debrochage-dun-dpx630-4p-avec-bloc-differentiel-plastronne-en-le-maintenant-sur-sa-base-422233-14971689;diferenciales;14/12/2020
Acti9 iDT40 - module différentiel Vigi - départ iDT40 - 1P+N 25A 300mA type AC (A9Y63625);99.76;FALSE;3.68E-02;3.5;SCHNEIDER;https://www.manomano.fr/catalogue/p/bloc-differentiel-25a-vigi-idt40-depart-300-ma-type-ac-1p-n-17585792?model_id=17583794;diferenciales;14/12/2020
Bloc dif 4P 125A 300mA HI (HAG BFH480E);370.98;FALSE;3.68E-02;;hager;https://www.manomano.fr/catalogue/p/bloc-dif-4p-125a-300ma-hi-hag-bfh480e-4022151;diferenciales;14/12/2020
Bloc test Osmoz raccordement à vis 1 diode 24V et 48V (022950);7.95;FALSE;3.68E-02;1.99;legrand;https://www.manomano.fr/catalogue/p/osmoz-bloc-test-a-vis-1-diode-24v-et-48v-10250332;diferenciales;14/12/2020
Bloc dif 4P 125A 300mA AC (HAG BFC480E);293.25;FALSE;3.68E-02;;hager;https://www.manomano.fr/catalogue/p/bloc-dif-4p-125a-300ma-ac-hag-bfc480e-3598570;diferenciales;14/12/2020
Bloc différentiel adaptable à vis DX pour disjoncteur 1.5 module par pôle 3P 400V~ 125A typeF réglable (410612);859.01;FALSE;3.68E-02;;legrand;https://www.manomano.fr/catalogue/p/bloc-diff-adapt-dx-a-vis-3p-400-v-125a-type-hpi-300-1000-ma-legrand-410612-3954509;diferenciales;14/12/2020
Bloc différentiel adaptable à vis DX pour disjoncteur 1.5 module par pôle 2P 230V~ à 400V~ 63A typeF réglable (410583);599.88;FALSE;3.68E-02;;legrand;https://www.manomano.fr/catalogue/p/bloc-diff-adapt-dx-a-vis-2p-230-400v-63a-type-hpi-300-1000ma-legrand-410583-3954504;diferenciales;14/12/2020
Bloc dif 3P+N 40A 300mA AC (HAG BFC440F);162.16;FALSE;3.68E-02;1.99;hager;https://www.manomano.fr/catalogue/p/bloc-dif-3p-n-40a-300ma-ac-hag-bfc440f-4022141;diferenciales;14/12/2020
Bloc dif 3P 25A 30mA HI (HAG BD325);289.48;FALSE;3.68E-02;;hager;https://www.manomano.fr/catalogue/p/bloc-dif-3p-25a-30ma-hi-hag-bd325-4022115;diferenciales;14/12/2020
Disjoncteur différentiel monobloc DX6000 10kA arrivée haute et départ bas à vis U+N 230V~ 25A typeF 30mA (410857);295.73;FALSE;3.68E-02;;legrand;https://www.manomano.fr/catalogue/p/disjoncteur-diff-dx-6000-vis-vis-u-n-230v-25a-type-hpi-30-ma-10-ka-courbe-c-2m-legrand-410857-3954554;diferenciales;14/12/2020
Inter dif 1P+N 63A 300mA ACS BD (HAG CPC163F);220.72;FALSE;3.68E-02;;hager;https://www.manomano.fr/catalogue/p/inter-dif-1p-n-63a-300ma-acs-bd-hag-cpc163f-12778728;diferenciales;14/12/2020
Bloc dif 3P 63A 300mA AC S (HAG BP364);271.06;FALSE;3.68E-02;;hager;https://www.manomano.fr/catalogue/p/bloc-dif-3p-63a-300ma-ac-s-hag-bp364-4022156;diferenciales;14/12/2020
Disjoncteur différentiel DX STOP ARC 4500 arrivée et départ à vis 1P+N 230V~ 16A typeAC 30mA courbe C 3 modules (415951);262.78;FALSE;3.68E-02;;legrand;https://www.manomano.fr/catalogue/p/disjoncteur-differentiel-dx-stop-arc-4500-arrivee-et-depart-a-vis-1p-n-230v-16a-typeac-30ma-courbe-c-3-modules-415951-14970840;diferenciales;14/12/2020
Bloc dif 3P 25A 300mA HI (HAG BF325);262.35;FALSE;3.68E-02;;hager;https://www.manomano.fr/catalogue/p/bloc-dif-3p-25a-300ma-hi-hag-bf325-4022132;diferenciales;14/12/2020
Bloc dif 3P 40A 300mA AC (HAG BFC340F);170.06;FALSE;3.68E-03;1.99;hager;https://www.manomano.fr/catalogue/p/bloc-dif-3p-40a-300ma-ac-hag-bfc340f-4022140;diferenciales;14/12/2020
Compteur d'énergie monophasé Kopp 192203014 1 pc(s) R224991;26.44;FALSE;3.68E-02;5.95;KOPP;https://www.manomano.fr/catalogue/p/kopp-192203014-interrupteur-differentiel-ac-250v-10-40-a-non-certifie-11471907;diferenciales;14/12/2020
DX3-ID INTER DIFFERENTIELTETRAPOLAIRE 80A TYPE AC 30MA LEGRAND 411663;145.98;FALSE;3.59E-02;9.99;legrand;https://www.manomano.fr/catalogue/p/inter-diff-dx-id-vis-vis-4p-400v-80a-type-ac-30ma-depart-bas-4m-2139380;diferenciales;14/12/2020
Bloc differentiel 63A 2P 1000mA type AC selectif bornes alignées HAGER BS264;108.07;FALSE;3.59E-02;4.99;hager;https://www.manomano.fr/catalogue/p/bloc-dif-2p-63a-1a-ac-s-hag-bs264-4022158;diferenciales;14/12/2020
Bloc différentiel 3P 63A 300mA type haute immunité HAGER BF363;204.88;FALSE;3.59E-03;4.99;hager;https://www.manomano.fr/catalogue/p/bloc-differentiel-3p-63a-300ma-type-haute-immunite-hager-bf363-18953524?model_id=18951526;diferenciales;14/12/2020
DISJONCTEUR DIFF DX³ 6000 -VIS-2P-230/400V~-10A -TYPEAC -300MA-10KA- COURBE C 4 MOD LEGRAND 411171;83.92;FALSE;3.59E-02;9.99;legrand;https://www.manomano.fr/catalogue/p/disj-diff-dx-6000-vis-2p-230-400v-10a-typeac-300ma-10ka-courbe-c-4-mod-1785999;diferenciales;14/12/2020
Bloc différentiel Triphasé 25A 300mA type AC HAGER BFC325F;93.05;FALSE;3.59E-02;9.99;hager;https://www.manomano.fr/catalogue/p/bloc-differentiel-triphase-25a-300ma-type-ac-hager-bfc325f-18953473?model_id=18951475;diferenciales;14/12/2020
Bloc differentiel 63A 3P 30mA type hpi LEXIC LEGRAND 007568;172.85;FALSE;3.58E-02;4.99;legrand;https://www.manomano.fr/catalogue/p/bloc-differentiel-63a-3p-30ma-type-hpi-lexic-legrand-007568-9243007;diferenciales;14/12/2020
Bloc differentiel 125A 2P 30mA type AC 6 modules HAGER BDC280E;154.15;FALSE;3.58E-02;5.99;hager;https://www.manomano.fr/catalogue/p/bloc-dif-2p-125a-30ma-ac-hag-bdc280e-4022120;diferenciales;14/12/2020
Bloc différentiel 63A 4P 1000mA type AC sélectif DDA204 ABB 452265;97.93;FALSE;3.58E-02;4.99;abb;https://www.manomano.fr/catalogue/p/bloc-differentiel-63a-4p-1000ma-type-ac-selectif-dda204-abb-452265-9246369;diferenciales;14/12/2020
Sélecteur 2 entrées Audio/Vidéo pour platines de rue analogiques (2 max) 6M DIN BTICINO 336210;127.43;FALSE;3.58E-02;3.99;bticino;https://www.manomano.fr/catalogue/p/bticino-336210-relai-2-entrees-audio-video-analogique-din-6517971;diferenciales;14/12/2020
BeMatik - Interrupteur différentiel 2P 40A 10kA;22.99;FALSE;3.57E-02;13.8;bematik;https://www.manomano.fr/catalogue/p/bematik-interrupteur-differentiel-2p-40a-10ka-13319371;diferenciales;14/12/2020
DISJ DIF 2X10A 30MA TYPE AC/C;40.2;FALSE;3.56E-02;4.99;EATON MOELLER;https://www.manomano.fr/catalogue/p/disj-dif-2x10a-30ma-type-ac-c-3686838;diferenciales;14/12/2020
Interrupteur Diférenciel Industriel 2P-25A-30mA-Classe AC-6kA;43.99;FALSE;3.55E-02;7.95;LEDKIA;https://www.manomano.fr/catalogue/p/interrupteur-difrenciel-industriel-2p-25a-30ma-classe-ac-6ka-19458550?model_id=19456551;diferenciales;14/12/2020
Interrupteur Différentiel Réarmable Compact 4P-30mA-10kA  40 A -  40 A;209.79;FALSE;3.55E-02;7.95;LEDKIA;https://www.manomano.fr/catalogue/p/interrupteur-differentiel-rearmable-compact-4p-30ma-10ka-40-a-18271885?model_id=18269887;diferenciales;14/12/2020
Interrupteur Différentiel Industriel 4P-30mA-Classe A-10kA Haute Immunité  40 A -  40 A;127.99;FALSE;3.55E-02;7.95;LEDKIA;https://www.manomano.fr/catalogue/p/interrupteur-differentiel-industriel-4p-30ma-classe-a-10ka-haute-immunite-40-a-19493530?model_id=15015591;diferenciales;14/12/2020
Interrupteur Différentiel Industriel 4P-30mA-Classe A-10kA Haute Immunité  25 A -  25 A;124.99;FALSE;3.55E-02;7.95;LEDKIA;https://www.manomano.fr/catalogue/p/interrupteur-diffrentiel-industriel-4p-30ma-classe-a-10ka-haute-immunit-25-a-19489412?model_id=19487414;diferenciales;14/12/2020
Interrupteur Différentiel Industriel 2P-300mA-Classe A-10kA Haute Immunité  40 A -  40 A;84.79;FALSE;3.55E-03;7.95;LEDKIA;https://www.manomano.fr/catalogue/p/interrupteur-differentiel-industriel-2p-300ma-classe-a-10ka-haute-immunite-40-a-14502788;diferenciales;14/12/2020
BLOCAGE DE DIFFÉRENTIEL TYPE 4P 40A 30MA NB1L-40 198388 51945;75.46;FALSE;3.52E-02;17.5;CHINT;https://www.manomano.fr/catalogue/p/blocage-de-differentiel-type-4p-40a-30ma-nb1l-40-198388-51945-7551723;diferenciales;14/12/2020
INTERRUPTEUR MAGENTOTHERMIQUE COMPACT 240V 6A 2P 6A 2P 6KA 1 MODULE 692529;10.21;FALSE;3.52E-03;17.5;GE POWER CONTROLS IT;https://www.manomano.fr/catalogue/p/interrupteur-magentothermique-compact-240v-6a-2p-6a-2p-6ka-1-module-692529-15064273;diferenciales;14/12/2020
MDC 45 1P+N CURVE C 20A TYPE AC 2 Modules GW94008;21.95;FALSE;3.52E-02;17.5;gewiss;https://www.manomano.fr/catalogue/p/mdc-45-1p-n-curve-c-20a-type-ac-2-modules-gw94008-1114592;diferenciales;14/12/2020
1P+N 10A 6KA 30MA AUB1L 51506;27.06;FALSE;3.52E-02;17.5;CHINT;https://www.manomano.fr/catalogue/p/1p-n-10a-6ka-30ma-aub1l-51506-10801529;diferenciales;14/12/2020
INTERRUPTEUR MAGNETOTHERMIQUE DIFFERENTIEL AVEC RESTART+MDC 2 POLI 16A 0.03A 3 MODULES GWD4227R;154.76;FALSE;3.52E-02;17.5;gewiss;https://www.manomano.fr/catalogue/p/interrupteur-magnetothermique-differentiel-avec-restart-mdc-2-poli-16a-003a-3-modules-gwd4227r-11439811;diferenciales;14/12/2020
BLOCAGE DIFFE'RENTIEL A' 3 PLES JUSQU'A' 63A 30MA GW94448;108.9;FALSE;3.51E-02;17.5;gewiss;https://www.manomano.fr/catalogue/p/blocage-differentiel-a-3-poles-jusqua-63a-30ma-gw94448-13358525;diferenciales;14/12/2020
T.A.C Schneider STD100200 - Capteur Sonde de gaine à plongeur;25.81;FALSE;3.49E-02;4.55;SCHNEIDER;https://www.manomano.fr/catalogue/p/tac-schneider-std100200-capteur-sonde-de-gaine-a-plongeur-3901222;diferenciales;14/12/2020
Schneider 19014 Bloc différentiel Vigi 3P 63A NG125;384.93;FALSE;3.49E-02;4.55;SCHNEIDER;https://www.manomano.fr/catalogue/p/ng125-vigi-ng125-bloc-differentiel-63a-3p-230415v-300ma63a-63a-5662900;diferenciales;14/12/2020
Schneider 19017 Bloc différentiel vigi NG125 4P 63A 30mA;584.5;FALSE;3.49E-02;5.24;SCHNEIDER;https://www.manomano.fr/catalogue/p/ng125-vigi-ng125-bloc-differentiel-63a-4p-230415v-30ma63a-63a-5662914;diferenciales;14/12/2020
Schneider A9Y12640 Module diff. 1P+N 40A Acti9 ITG40;274.53;FALSE;3.49E-02;4.55;SCHNEIDER;https://www.manomano.fr/catalogue/p/bloc-differentiel-40a-vigi-itg40-30-ma-type-ac-1p-n-17585778?model_id=17583780;diferenciales;14/12/2020
Module différentiel Bticino Disjoncteur 2P 32A 2 Modules G25AC32;78.14;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/module-differentiel-bticino-disjoncteur-2p-32a-2-modules-g25ac32-3598938;diferenciales;14/12/2020
Legrand 007407 Bloc Différentiel adaptable DX 2P 32A 300mA 230/400V type AC - Lexic - à vis;147.44;FALSE;3.48E-02;4.55;legrand;https://www.manomano.fr/catalogue/p/legrand-007407-bloc-differentiel-adaptable-dx-2p-32a-300ma-230-400v-type-ac-lexic-a-vis-13123366;diferenciales;14/12/2020
BTICINO-BLOCAGE DE DIFFÉRENTIEL 4P 32A À 30MA G43A32;170.34;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/bticino-blocage-de-differentiel-4p-32a-a-30ma-g43a32-1111958;diferenciales;14/12/2020
Blocco Differenziale Hager 4P 125A 30MA AC 6 moduli BDC480E;238.8;FALSE;3.48E-02;14.49;HAGER LOGISTY;https://www.manomano.fr/catalogue/p/blocco-differenziale-hager-4p-125a-30ma-ac-6-moduli-bdc480e-5119056;diferenciales;14/12/2020
BTICINO LIVINGLIGHT COMMUTATEUR DE MINUTERIE/MAGN. L4305/16;131.15;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/living-international-differential-differential-magnetothermal-index-driver-16a-l4305-16-1112248;diferenciales;14/12/2020
Blocage de différentiel ABB 2P 25A 300mA Type 2 Modules DDA202;85.21;FALSE;3.48E-02;14.49;abb;https://www.manomano.fr/catalogue/p/blocage-de-differentiel-abb-2p-25a-300ma-type-2-modules-dda202-5116528;diferenciales;14/12/2020
Blocco Differenziale Hager 4P 63A 500MA AC 3 moduli BG464N;102.11;FALSE;3.48E-02;14.49;HAGER LOGISTY;https://www.manomano.fr/catalogue/p/blocco-differenziale-hager-4p-63a-500ma-ac-3-moduli-bg464n-5119075;diferenciales;14/12/2020
Différentiel Magnetothermic commutateur Bticino 1P+N 13A 30mA Type AC 4.5 kA 2 Modules;70.81;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/differentiel-magnetothermic-commutateur-bticino-1p-n-13a-30ma-type-ac-45-ka-2-modules-5115592;diferenciales;14/12/2020
BTICINO BLOCAGE DE DIFFÉRENTIEL 2P 32A AC 30MA G23AC32;86.47;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/bticino-blocage-de-differentiel-2p-32a-ac-30ma-g23ac32-1111949;diferenciales;14/12/2020
Blocage de différentiel Schneider 2P 40A 30MA AC 2 modules A9Q41240;105.56;FALSE;3.48E-02;14.49;SCHNEIDER;https://www.manomano.fr/catalogue/p/blocage-de-differentiel-schneider-2p-40a-30ma-ac-2-modules-a9q41240-5119372;diferenciales;14/12/2020
Blocage de différentiel Schneider Acti9 1P+N 25A 30MA ASI 1M C40 A9Y84625;109.97;FALSE;3.48E-02;14.49;SCHNEIDER;https://www.manomano.fr/catalogue/p/blocage-de-differentiel-schneider-acti9-1p-n-25a-30ma-asi-1m-c40-a9y84625-10259186;diferenciales;14/12/2020
Blocage de différentiel. Schneider 4P 40A 30MA AC 3.5 modules A9Q41440;184.88;FALSE;3.48E-02;14.49;SCHNEIDER;https://www.manomano.fr/catalogue/p/blocage-de-differentiel-schneider-4p-40a-30ma-ac-35-modules-a9q41440-4457413;diferenciales;14/12/2020
Blocage de différentiel Disjoncteur. Bticino 4 Pôles 63A 30MA Type F G43F63;209.61;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/blocage-de-differentiel-disjoncteur-bticino-4-poles-63a-30ma-type-f-g43f63-13486897;diferenciales;14/12/2020
Disjoncteur Eaton cumulable 40A 300ma 4p type AC 170201;74.78;FALSE;3.48E-02;14.49;eaton;https://www.manomano.fr/catalogue/p/disjoncteur-eaton-cumulable-40a-300ma-4p-type-ac-170201-5118808;diferenciales;14/12/2020
Bticino-blocage de différentiel disjoncteur 4P 32A 300mA 2 modules G44A32;139.04;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/bticino-blocage-de-differentiel-disjoncteur-4p-32a-300ma-2-modules-g44a32-1111963;diferenciales;14/12/2020
Commutateur Bticino 2P 63A 2 modules F72A63;40.82;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/commutateur-bticino-2p-63a-2-modules-f72a63-3598798;diferenciales;14/12/2020
Commutateur Bticino courant résiduel Disjoncteur 1P+N 6A 30mA Type A. 6 ka 2 Modules;169.72;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/commutateur-bticino-courant-residuel-disjoncteur-1p-n-6a-30ma-type-a-6-ka-2-modules-5115601;diferenciales;14/12/2020
Bticino bloc disjoncteur (elcb 4P COMME 63A 300mA 3 modules G44AS63;210.21;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/bticino-bloc-disjoncteur-elcb-4p-comme-63a-300ma-3-modules-g44as63-1111968;diferenciales;14/12/2020
Bticino bloc disjoncteur (elcb 4P AC 63A 500mA 3 modules G45AC63;116.51;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/bticino-bloc-disjoncteur-elcb-4p-ac-63a-500ma-3-modules-g45ac63-1111970;diferenciales;14/12/2020
Bticino toroïdal pour relais différentiel de 140mm de 0.3 À 1200A G701T/140N;257.91;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/bticino-toroidal-pour-relais-differentiel-de-140mm-de-03-a-1200a-g701t-140n-5116813;diferenciales;14/12/2020
VALBERG. Interrupteur Froid LUMIERE 2 COSSES;17.19;FALSE;3.48E-02;5.9;VALBERG;https://www.manomano.fr/catalogue/p/valberg-interrupteur-froid-lumiere-2-cosses-15321735;diferenciales;14/12/2020
BTICINO BLOCAGE DE DIFFÉRENTIEL 2P 32A À 30MA G23A32;115.49;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/bticino-blocage-de-differentiel-2p-32a-a-30ma-g23a32-1111947;diferenciales;14/12/2020
Commutateur ABB courant résiduel Disjoncteur 1P+N 25A 30mA Type AC 6 ka. 2-gang;114.39;FALSE;3.48E-02;14.49;abb;https://www.manomano.fr/catalogue/p/commutateur-abb-courant-residuel-disjoncteur-1p-n-25a-30ma-type-ac-6-ka-2-gang-1140025;diferenciales;14/12/2020
BTICINO-BLOCAGE DE DIFFÉRENTIEL 4P 63A DANS 30MA G43A63;198.05;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/bticino-blocage-de-differentiel-4p-63a-dans-30ma-g43a63-2035029;diferenciales;14/12/2020
DE DIETRICH. Interrupteur Froid LUMIERE 4 COSSES;22.77;FALSE;3.48E-02;5.9;de;https://www.manomano.fr/catalogue/p/de-dietrich-interrupteur-froid-lumiere-4-cosses-15321806;diferenciales;14/12/2020
AVEA. Interrupteur Froid LUMIERE 4 COSSES;22.77;FALSE;3.48E-02;5.9;AVEA;https://www.manomano.fr/catalogue/p/avea-interrupteur-froid-lumiere-4-cosses-15321782;diferenciales;14/12/2020
JETFROST. Interrupteur Froid;19.82;FALSE;3.48E-02;5.9;JETFROST;https://www.manomano.fr/catalogue/p/jetfrost-interrupteur-froid-15323303;diferenciales;14/12/2020
Acti9 itg40 - module différentiel vigi tête de groupe - 3p+n 40a 30ma type ac;208.76;FALSE;3.48E-02;;schneider;https://www.manomano.fr/catalogue/p/acti9-itg40-module-differentiel-vigi-tete-de-groupe-3p-n-40a-30ma-type-ac-26499158?model_id=26480049;diferenciales;14/12/2020
SABA. Interrupteur Froid AMPOULE;13.91;FALSE;3.48E-02;5.9;saba;https://www.manomano.fr/catalogue/p/saba-interrupteur-froid-ampoule-15332244;diferenciales;14/12/2020
CARREFOUR HOME. Interrupteur Froid LUMIERE (idem 50240800009);13.03;FALSE;3.48E-02;5.9;CARREFOUR HOME;https://www.manomano.fr/catalogue/p/carrefour-home-interrupteur-rafrigarateur-idem-50240800009-15338450;diferenciales;14/12/2020
Courant résiduel disjoncteur GE 25A 4.5 KA 0.03 UN Type de Courbe C 690160;54.57;FALSE;3.48E-02;14.49;general;https://www.manomano.fr/catalogue/p/courant-residuel-disjoncteur-ge-25a-45-ka-003-un-type-de-courbe-c-690160-9576248;diferenciales;14/12/2020
LINA. Interrupteur Froid LUMIERE 4 COSSES;22.77;FALSE;3.48E-02;5.9;LINA;https://www.manomano.fr/catalogue/p/lina-interrupteur-froid-lumiere-4-cosses-15321817;diferenciales;14/12/2020
WINDSOR. Interrupteur Froid LUMIERE 4 COSSES;22.77;FALSE;3.48E-02;5.9;WINDSOR;https://www.manomano.fr/catalogue/p/windsor-interrupteur-froid-lumiere-4-cosses-15321775;diferenciales;14/12/2020
SURFLINE. Interrupteur Froid LUMIERE 4 COSSES;22.77;FALSE;3.48E-02;5.9;SURFLINE;https://www.manomano.fr/catalogue/p/surfline-interrupteur-froid-lumiere-4-cosses-15321784;diferenciales;14/12/2020
Courant résiduel disjoncteur GE 25A 6 KA 0.03 UN Type de Courbe C 608563;85.96;FALSE;3.48E-02;14.49;general;https://www.manomano.fr/catalogue/p/courant-residuel-disjoncteur-ge-25a-6-ka-003-un-type-de-courbe-c-608563-9576246;diferenciales;14/12/2020
BTICINO DIFFÉRENTIEL PUR À 4 BROCHES G743N/40AC;147.04;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/bticino-differentiel-pur-a-4-broches-g743n-40ac-3598989;diferenciales;14/12/2020
Blocage de différentiel. Schneider 4P 63A 300MA QUE de 3.5 modules A9V65463;254.78;FALSE;3.48E-02;14.49;SCHNEIDER;https://www.manomano.fr/catalogue/p/blocage-de-differentiel-schneider-4p-63a-300ma-que-de-35-modules-a9v65463-4223263;diferenciales;14/12/2020
BTICINO BLOCAGE DE DIFFÉRENTIEL 2P 63A AC 500MA G25AC63;80.09;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/bticino-blocage-de-differentiel-2p-63a-ac-500ma-g25ac63-1111957;diferenciales;14/12/2020
Courant résiduel disjoncteur ABB 16A 30MA Type A. 6 KA 2 Pôles DS2CC16A30;140.04;FALSE;3.48E-02;14.49;abb;https://www.manomano.fr/catalogue/p/courant-residuel-disjoncteur-abb-16a-30ma-type-a-6-ka-2-poles-ds2cc16a30-7466357;diferenciales;14/12/2020
Magnétothermique différentielle Abb 25A 1P N 30MA A 4.5KA 2M DS201LC25A30;74.01;FALSE;3.48E-02;14.49;abb;https://www.manomano.fr/catalogue/p/magnetothermique-differentielle-abb-25a-1p-n-30ma-a-45ka-2m-ds201lc25a30-26434579?model_id=26415470;diferenciales;14/12/2020
Blocage de différentiel. Hager 4P 63A 1000MA S-3 modules BS463N;237.99;FALSE;3.48E-02;14.49;HAGER LOGISTY;https://www.manomano.fr/catalogue/p/blocage-de-differentiel-hager-4p-63a-1000ma-s-3-modules-bs463n-5119081;diferenciales;14/12/2020
FROSTAR. Interrupteur Plaque ALLUMAGE (lot de 4);33.07;FALSE;3.48E-02;5.9;FROSTAR;https://www.manomano.fr/catalogue/p/frostar-interrupteur-plaque-allumage-lot-de-4-15322886;diferenciales;14/12/2020
LISTO. Interrupteur Plaque ALLUMAGE ( lot de 4);31.11;FALSE;3.48E-03;5.9;LISTO;https://www.manomano.fr/catalogue/p/listo-interrupteur-plaque-allumage-lot-de-4-15319602;diferenciales;14/12/2020
Disjoncteur Disjoncteur Hager 4P 30MA 10A ADP460H;202.47;FALSE;3.48E-03;14.49;HAGER LOGISTY;https://www.manomano.fr/catalogue/p/disjoncteur-disjoncteur-hager-4p-30ma-10a-adp460h-5119035;diferenciales;14/12/2020
SIGNATURE. Interrupteur Froid LUMIERE 2 COSSES;17.19;FALSE;3.48E-02;5.9;SIGNATURE;https://www.manomano.fr/catalogue/p/signature-interrupteur-froid-lumiere-2-cosses-15321756;diferenciales;14/12/2020
WALTHAM. Interrupteur Froid LUMIERE 2 COSSES;17.19;FALSE;3.48E-02;5.9;WALTHAM;https://www.manomano.fr/catalogue/p/waltham-interrupteur-froid-lumiere-2-cosses-15321706;diferenciales;14/12/2020
Blocage de différentiel. Schneider 4P 63A 30MA 3.5 modules A9V51463;258.6;FALSE;3.48E-02;14.49;SCHNEIDER;https://www.manomano.fr/catalogue/p/blocage-de-differentiel-schneider-4p-63a-30ma-35-modules-a9v51463-5119402;diferenciales;14/12/2020
SHARP. Interrupteur Froid LUMIERE 4 COSSES;22.77;FALSE;3.48E-02;5.9;sharp;https://www.manomano.fr/catalogue/p/sharp-interrupteur-froid-lumiere-4-cosses-15321770;diferenciales;14/12/2020
BTICINO BLOCAGE DE DIFFÉRENTIEL 2P 63A 500MA G25A63;123.65;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/bticino-blocage-de-differentiel-2p-63a-500ma-g25a63-1111956;diferenciales;14/12/2020
Différentiel Magnetothermic commutateur Bticino 4P 25A 300mA AC-Type. 6 ka. 4-gang.;219.63;FALSE;3.48E-02;14.49;bticino;https://www.manomano.fr/catalogue/p/differentiel-magnetothermic-commutateur-bticino-4p-25a-300ma-ac-type-6-ka-4-gang-3599062;diferenciales;14/12/2020
CANDY. Interrupteur Froid LUMIERE 2 COSSES;17.19;FALSE;3.48E-02;5.9;CANDY;https://www.manomano.fr/catalogue/p/candy-interrupteur-froid-lumiere-2-cosses-15321741;diferenciales;14/12/2020
HDC. Interrupteur Froid LUMIERE 2 COSSES;17.19;FALSE;3.48E-02;5.9;HDC;https://www.manomano.fr/catalogue/p/hdc-interrupteur-froid-lumiere-2-cosses-15321729;diferenciales;14/12/2020
QILIVE. Interrupteur Froid LUMIERE 4 COSSES;22.77;FALSE;3.48E-02;5.9;QILIVE;https://www.manomano.fr/catalogue/p/qilive-interrupteur-froid-lumiere-4-cosses-15321811;diferenciales;14/12/2020
TELEFUNKEN. Interrupteur Froid LUMIERE;13.96;FALSE;3.48E-02;5.9;TELEFUNKEN;https://www.manomano.fr/catalogue/p/telefunken-interrupteur-froid-lumiere-15340440;diferenciales;14/12/2020
HELKINA. Interrupteur Froid LUMIERE 2 COSSES;17.19;FALSE;3.48E-02;5.9;HELKINA;https://www.manomano.fr/catalogue/p/helkina-interrupteur-froid-lumiere-2-cosses-15321700;diferenciales;14/12/2020
Interruttore Differenziale Magnetotermico Hager 4P 300MA 16A AFP466H;157.72;FALSE;3.48E-02;14.49;HAGER LOGISTY;https://www.manomano.fr/catalogue/p/interruttore-differenziale-magnetotermico-hager-4p-300ma-16a-afp466h-5119050;diferenciales;14/12/2020
FRAB. Interrupteur Froid LUMIERE 2 COSSES;17.19;FALSE;3.48E-02;5.9;FRAB;https://www.manomano.fr/catalogue/p/frab-interrupteur-froid-lumiere-2-cosses-15321755;diferenciales;14/12/2020
WESTLINE. Interrupteur Plaque ALLUMAGE (lot de 4);33.07;FALSE;3.48E-02;5.9;WESTLINE;https://www.manomano.fr/catalogue/p/westline-interrupteur-plaque-allumage-lot-de-4-15322900;diferenciales;14/12/2020
BELDEKO. Interrupteur Froid LUMIERE 2 COSSES;17.19;FALSE;3.48E-02;5.9;BELDEKO;https://www.manomano.fr/catalogue/p/beldeko-interrupteur-froid-lumiere-2-cosses-15321757;diferenciales;14/12/2020
Blocco Differenziale Hager 4P 125A 300MA AC 6 moduli BFC480E;206.93;FALSE;3.48E-03;14.49;HAGER LOGISTY;https://www.manomano.fr/catalogue/p/blocco-differenziale-hager-4p-125a-300ma-ac-6-moduli-bfc480e-5119065;diferenciales;14/12/2020
